yy,flag,eez,days,bet_kg,bet_mt,skj_kg,skj_mt,yft_kg,yft_mt
1994,US,GL,1066.132,860692,860.692,22357103,22357.103,4816830,4816.830
1994,US,H4,141.018,37764,37.764,2578580,2578.580,366798,366.798
1994,US,H5,778.096,238973,238.973,11206136,11206.136,11251530,11251.530
1994,US,HB,364.045,198777,198.777,12163896,12163.896,2945565,2945.565
1994,US,I1,12.001,0,0,0,0,0,0
1994,US,I2,628.077,456164,456.164,10251987,10251.987,2957216,2957.216
1994,US,I4,23.003,4453,4.453,317577,317.577,50516,50.516
1994,US,I5,47.006,3766,3.766,211596,211.596,154579,154.579
1994,US,JV,335.042,148606,148.606,6097123,6097.123,6501437,6501.437
1994,US,LN,199.024,104062,104.062,4614914,4614.914,3047978,3047.978
1994,US,MH,51.007,23619,23.619,974849,974.849,147717,147.717
1994,US,NR,267.033,332243,332.243,4079566,4079.566,1147447,1147.447
1994,US,NZ,2.030,0,0,0,0,0,0
1994,US,PG,594.074,501469,501.469,7477194,7477.194,3286764,3286.764
1994,US,PX,1833.227,364456,364.456,37595990,37595.990,11150886,11150.886
1994,US,PY,5.001,0,0,0,0,0,0
1994,US,SB,56.007,20075,20.075,638561,638.561,139938,139.938
1994,US,TK,340.042,3852,3.852,6056539,6056.539,15987,15.987
1994,US,TV,669.083,186117,186.117,13742196,13742.196,1580175,1580.175
1994,US,VU,4,0,0,0,0,0,0
1994,US,WF,13.001,0,0,23915,23.915,4557,4.557
1994,US,WS,5.001,0,0,0,0,0,0
1994,VU,FM,13.863,0,0,0,0,0,0
1994,VU,I2,39.277,35800,35.800,608893,608.893,175307,175.307
1995,AU,AU,30,0,0,4086000,4086,0,0
1995,EP,I5,0,122000,122,89000,89,0,0
1995,FM,FM,409.632,256773,256.773,2845209,2845.209,1471493,1471.493
1995,FM,GL,8.948,5699,5.699,141068,141.068,22864,22.864
1995,FM,I1,42.753,44781,44.781,314658,314.658,105241,105.241
1995,FM,I2,37.782,30664,30.664,1044853,1044.853,155770,155.770
1995,FM,MH,1.989,0,0,0,0,0,0
1995,FM,NR,4.971,0,0,0,0,0,0
1995,FM,PG,12.925,5253,5.253,79994,79.994,30682,30.682
1995,ID,ID,0,1239000,1239,30827000,30827,9260000,9260
1995,JP,CN,2.076,0,0,0,0,0,0
1995,JP,FM,4656.074,115999.986,116,79446999.329,79446.999,30011999.965,30012
1995,JP,GL,16.237,0,0,0,0,0,0
1995,JP,I1,914.671,1718509.022,1718.509,16109043.962,16109.044,7211687.636,7211.688
1995,JP,I2,353.395,571582.856,571.583,11119526.827,11119.527,1773214.648,1773.215
1995,JP,I3,67.942,255708.134,255.708,1407326.531,1407.327,273423.456,273.423
1995,JP,I4,14.748,0,0,50482.939,50.483,4614.649,4.615
1995,JP,I5,2.107,0,0,4121.602,4.122,1153.662,1.154
1995,JP,I6,1128.032,547599.994,547.600,16877800.688,16877.801,1977202.926,1977.203
1995,JP,I8,1.053,0,0,0,0,0,0
1995,JP,ID,1,0,0,0,0,0,0
1995,JP,JP,1273.908,713600.008,713.600,17144798.641,17144.799,4119301.908,4119.302
1995,JP,KR,97.382,0,0,313901.227,313.901,27401.088,27.401
1995,JP,NR,33.490,0,0,208999.367,208.999,33999.888,34
1995,JP,PW,290.243,0,0,3280000.293,3280,1059000.175,1059
1995,KI,FM,139.814,184509,184.509,1733414,1733.414,624329,624.329
1995,KI,GU,0.971,0,0,0,0,0,0
1995,KI,I1,3.884,0,0,0,0,0,0
1995,KI,I3,1.942,0,0,0,0,0,0
1995,KI,I6,1,0,0,0,0,0,0
1995,KI,JP,2,0,0,0,0,0,0
1995,KI,PG,20.390,11087,11.087,337240,337.240,107422,107.422
1995,KR,FM,508.889,388815,388.815,16750750,16750.750,3050211,3050.211
1995,KR,GL,30.656,0,0,0,0,0,0
1995,KR,I1,828.937,671706,671.706,10819531,10819.531,2728972,2728.972
1995,KR,I2,561.617,303610,303.610,11180385,11180.385,2174891,2174.891
1995,KR,I3,1.227,0,0,0,0,0,0
1995,KR,I6,1.104,0,0,0,0,0,0
1995,KR,ID,45.245,48504,48.504,671088,671.088,284627,284.627
1995,KR,KR,1.104,0,0,0,0,0,0
1995,KR,NR,3.679,0,0,0,0,0,0
1995,KR,PG,4651.116,3501276,3501.276,78157328,78157.328,31424414,31424.414
1995,KR,SB,560.390,414406,414.406,8992965,8992.965,3499258,3499.258
1995,NZ,NZ,62.100,0,0,1654000,1654,0,0
1995,PG,FM,86.237,45919,45.919,703576,703.576,199810,199.810
1995,PG,GU,2.006,0,0,0,0,0,0
1995,PG,I1,31.085,13432,13.432,215250,215.250,67464,67.464
1995,PG,I2,4.011,2196,2.196,58526,58.526,14716,14.716
1995,PG,ID,4,6134,6.134,295025,295.025,188168,188.168
1995,PG,PG,605.662,282001,282.001,7474100,7474.100,2960683,2960.683
1995,PH,ID,30.027,0,0,0,0,0,0
1995,PH,PG,1828.399,1408885,1408.885,11876016,11876.016,9605160,9605.160
1995,PH,PH,3.336,1614000,1614,66315000,66315,14526000,14526
1995,PH,SB,266.011,182300,182.300,3305642,3305.642,1348495,1348.495
1995,SB,PG,1,0,0,22115,22.115,7638,7.638
1995,SB,SB,435,339482,339.482,9507396,9507.396,7950369,7950.369
1995,TW,FM,2024.959,1738465,1738.465,27048162,27048.162,8516294,8516.294
1995,TW,I1,1901.582,1707134,1707.134,26079363,26079.363,6549146,6549.146
1995,TW,I2,67.914,74690,74.690,1629849,1629.849,287555,287.555
1995,TW,I3,1.132,0,0,0,0,0,0
1995,TW,ID,142.549,118426,118.426,1641292,1641.292,524303,524.303
1995,TW,PG,4933.927,3840528,3840.528,76797247,76797.247,25871854,25871.854
1995,TW,PW,3.396,1770,1.770,55590,55.590,13228,13.228
1995,US,AS,6.139,0,0,0,0,0,0
1995,US,AU,3.069,269,0.269,29285,29.285,5231,5.231
1995,US,CK,6.139,0,0,0,0,0,0
1995,US,FJ,15.347,0,0,0,0,0,0
1995,US,FM,2618.120,1037265,1037.265,43359334,43359.334,13120591,13120.591
1995,US,GL,335.577,195573,195.573,3715638,3715.638,759639,759.639
1995,US,H4,19.439,18246,18.246,115808,115.808,62548,62.548
1995,US,H5,9.208,0,0,0,0,0,0
1995,US,HB,39.901,13669,13.669,369055,369.055,92532,92.532
1995,US,I1,149.373,102932,102.932,1283873,1283.873,375087,375.087
1995,US,I2,737.657,464370,464.370,14728061,14728.061,3111460,3111.460
1995,US,I4,52.178,10719,10.719,112819,112.819,36626,36.626
1995,US,I5,6.139,9141,9.141,4571,4.571,0,0
1995,US,I8,1.023,0,0,0,0,0,0
1995,US,ID,5.155,2382,2.382,74770,74.770,15660,15.660
1995,US,JV,4.093,0,0,0,0,0,0
1995,US,LN,9.208,1483,1.483,8235,8.235,3086,3.086
1995,US,MH,293.630,118105,118.105,7463925,7463.925,1154839,1154.839
1995,US,NC,1.023,0,0,0,0,0,0
1995,US,NR,138.119,90475,90.475,664738,664.738,246362,246.362
1995,US,PG,2840.133,2354530,2354.530,50191636,50191.636,17252782,17252.782
1995,US,PW,6.139,2150,2.150,10115,10.115,9537,9.537
1995,US,PX,47.063,245,0.245,168436,168.436,17847,17.847
1995,US,PY,1.023,0,0,0,0,0,0
1995,US,SB,55.248,6260,6.260,1246259,1246.259,57079,57.079
1995,US,TK,10.231,0,0,0,0,0,0
1995,US,TV,271.122,100014,100.014,2629833,2629.833,486569,486.569
1995,US,VU,2.046,0,0,0,0,0,0
1995,US,WS,1.023,0,0,0,0,0,0
1995,VU,FM,128.703,67112,67.112,1369444,1369.444,437146,437.146
1995,VU,I1,50.275,32404,32.404,572856,572.856,115735,115.735
1995,VU,I2,17.094,4954,4.954,74936,74.936,25450,25.450
1995,VU,PG,136.747,96042,96.042,1962532,1962.532,735384,735.384
1995,VU,SB,33.181,43627,43.627,1091751,1091.751,470627,470.627
1996,AU,AU,87,0,0,1981000,1981,8000,8
1996,EP,I5,0,298000,298,292000,292,52000,52
1996,FM,FJ,0.995,0,0,0,0,0,0
1996,FM,FM,208.014,294037,294.037,1524116,1524.116,704772,704.772
1996,FM,GL,87.585,96846,96.846,1885862,1885.862,390610,390.610
1996,FM,I1,11.943,8160,8.160,39547,39.547,12710,12.710
1996,FM,I2,73.651,150947,150.947,1366504,1366.504,360905,360.905
1996,FM,I4,7.962,3383,3.383,45960,45.960,13492,13.492
1996,FM,NR,5.972,0,0,0,0,0,0
1996,FM,PG,9.953,0,0,0,0,0,0
1996,FM,SB,16.920,12353,12.353,208462,208.462,44333,44.333
1996,FM,TV,2.986,0,0,0,0,0,0
1996,ID,ID,0,1923000,1923,47842000,47842,14372000,14372
1996,JP,CN,5,0,0,0,0,0,0
1996,JP,FM,4640.838,261000.011,261,86829000.504,86829.001,13736999.979,13737
1996,JP,GL,64.774,10000.015,10,1120000.186,1120,167000.107,167
1996,JP,I1,963.003,1061049.993,1061.050,12010240.093,12010.240,2765615.779,2765.616
1996,JP,I2,584.135,744318.639,744.319,8063094.243,8063.094,2708396.296,2708.396
1996,JP,I3,481.625,316731.354,316.731,12680908.728,12680.909,924183.875,924.184
1996,JP,I4,9.843,0,0,3768.416,3.768,0,0
1996,JP,I5,0.985,0,0,0,0,0,0
1996,JP,I6,1233,399099.997,399.100,10997796.962,10997.797,1807000.131,1807
1996,JP,ID,5,0,0,18000.602,18.001,2000.014,2
1996,JP,JP,919,696800.009,696.800,11440191.858,11440.192,4559804.017,4559.804
1996,JP,KR,100,0,0,0,0,0,0
1996,JP,MP,1.993,0,0,0,0,0,0
1996,JP,NR,52.816,95999.988,96,1060000.203,1060,75999.999,76
1996,JP,PG,0.997,0,0,0,0,0,0
1996,JP,PW,320.882,25999.994,26,7681999.724,7682,810000.078,810
1996,KI,FM,60.825,79479,79.479,686434,686.434,99308,99.308
1996,KI,GL,15.464,1067,1.067,280145,280.145,19695,19.695
1996,KI,I1,16.495,6914,6.914,98750,98.750,13157,13.157
1996,KI,I2,9.278,5767,5.767,63289,63.289,13173,13.173
1996,KI,I3,13.402,97103,97.103,491501,491.501,78155,78.155
1996,KI,I8,1.031,0,0,0,0,0,0
1996,KI,ID,8,40332,40.332,226786,226.786,96931,96.931
1996,KI,MP,2.062,0,0,0,0,0,0
1996,KI,NR,2.062,0,0,0,0,0,0
1996,KI,PG,51.546,109070,109.070,819419,819.419,359110,359.110
1996,KI,PH,1,0,0,0,0,0,0
1996,KI,PW,10.309,23288,23.288,177047,177.047,49889,49.889
1996,KI,SB,17.526,85685,85.685,479505,479.505,318001,318.001
1996,KR,FM,1349.541,1057044,1057.044,15442702,15442.702,1873745,1873.745
1996,KR,GL,376.293,175820,175.820,7401130,7401.130,1021886,1021.886
1996,KR,H4,38.375,16036,16.036,1058511,1058.511,114332,114.332
1996,KR,I1,976.445,851832,851.832,10901950,10901.950,2474721,2474.721
1996,KR,I2,283.553,70609,70.609,2481124,2481.124,372162,372.162
1996,KR,I3,33.045,73886,73.886,735142,735.142,84885,84.885
1996,KR,ID,99.855,121791,121.791,1322959,1322.959,397169,397.169
1996,KR,KR,2.059,0,0,0,0,0,0
1996,KR,NR,3.198,0,0,0,0,0,0
1996,KR,PG,2918.674,3162867,3162.867,42099951,42099.951,14696690,14696.690
1996,KR,PX,3.198,0,0,0,0,0,0
1996,KR,SB,1055.328,2599549,2599.549,24127452,24127.452,12778056,12778.056
1996,NZ,NZ,124.343,0,0,3490069,3490.069,6931,6.931
1996,PG,FM,21.188,46137,46.137,458060,458.060,178521,178.521
1996,PG,I1,91.814,47254,47.254,687886,687.886,145422,145.422
1996,PG,ID,4,3366,3.366,95579,95.579,40565,40.565
1996,PG,PG,334.971,580443,580.443,5701488,5701.488,2352269,2352.269
1996,PG,PW,3.027,0,0,0,0,0,0
1996,PH,I1,11.482,19332,19.332,88288,88.288,68824,68.824
1996,PH,ID,73.498,51016,51.016,345582,345.582,266657,266.657
1996,PH,PG,2396.929,3387329,3387.329,15144441,15144.441,14607485,14607.485
1996,PH,PH,0,1624000,1624,66317000,66317,14618000,14618
1996,PH,SB,48.800,4935,4.935,23561,23.561,33549,33.549
1996,SB,FM,10,1062,1.062,19149,19.149,6431,6.431
1996,SB,PG,52,6832,6.832,224552,224.552,67594,67.594
1996,SB,SB,555,1094922,1094.922,5984635,5984.635,9165806,9165.806
1996,TW,FM,907.571,647183,647.183,8446789,8446.789,780969,780.969
1996,TW,I1,3249.867,3680494,3680.494,30994660,30994.660,8258036,8258.036
1996,TW,I2,56.520,45810,45.810,607369,607.369,117476,117.476
1996,TW,I3,9.782,0,0,0,0,0,0
1996,TW,I6,2.021,0,0,0,0,0,0
1996,TW,ID,534.492,742854,742.854,7200470,7200.470,2219406,2219.406
1996,TW,PG,5033.489,8544171,8544.171,79495039,79495.039,26965764,26965.764
1996,TW,PH,8.083,0,0,7860,7.860,0,0
1996,TW,PW,11.956,433,0.433,2575,2.575,922,0.922
1996,TW,SB,22.825,30086,30.086,247553,247.553,119174,119.174
1996,US,AS,1.950,0,0,0,0,0,0
1996,US,AU,5.848,0,0,0,0,0,0
1996,US,FJ,35.091,15779,15.779,338612,338.612,70391,70.391
1996,US,FM,581.913,518639,518.639,6214815,6214.815,1576067,1576.067
1996,US,GL,1557.617,1784698,1784.698,31155141,31155.141,6678742,6678.742
1996,US,H4,122.816,131717,131.717,1899936,1899.936,532037,532.037
1996,US,H5,24.368,38131,38.131,518185,518.185,152113,152.113
1996,US,HB,186.173,190259,190.259,2873763,2873.763,776253,776.253
1996,US,I1,38.989,32001,32.001,329124,329.124,52385,52.385
1996,US,I2,1460.145,1645007,1645.007,20297213,20297.213,4746387,4746.387
1996,US,I4,53.610,47343,47.343,749669,749.669,195228,195.228
1996,US,I5,32.166,36985,36.985,502613,502.613,147541,147.541
1996,US,I7,2.005,0,0,0,0,0,0
1996,US,I8,0.974,0,0,0,0,0,0
1996,US,JV,0.974,0,0,0,0,0,0
1996,US,LN,38.015,28807,28.807,403816,403.816,115658,115.658
1996,US,MA,0.974,0,0,0,0,0,0
1996,US,MH,124.766,54697,54.697,1314603,1314.603,272251,272.251
1996,US,NC,1.950,0,0,0,0,0,0
1996,US,NR,262.203,744273,744.273,2966533,2966.533,1635335,1635.335
1996,US,NZ,1.002,0,0,0,0,0,0
1996,US,PG,1307.112,2348179,2348.179,16925934,16925.934,11067228,11067.228
1996,US,PX,235.885,274095,274.095,4150315,4150.315,1118913,1118.913
1996,US,PY,10.722,25641,25.641,348446,348.446,102288,102.288
1996,US,SB,120.866,233621,233.621,1449226,1449.226,601665,601.665
1996,US,TK,13.647,0,0,0,0,0,0
1996,US,TO,0.974,0,0,0,0,0,0
1996,US,TV,821.696,304793,304.793,16670488,16670.488,1966540,1966.540
1996,US,VU,2.924,1079,1.079,14660,14.660,4304,4.304
1996,US,WF,1.950,0,0,0,0,0,0
1996,US,WS,4.874,0,0,0,0,0,0
1996,VU,FM,118.044,82035,82.035,645053,645.053,164874,164.874
1996,VU,GL,10.472,2326,2.326,31604,31.604,9278,9.278
1996,VU,I1,103.764,131226,131.226,1031094,1031.094,308213,308.213
1996,VU,I2,35.223,29325,29.325,239655,239.655,80285,80.285
1996,VU,PG,259.886,349680,349.680,3636120,3636.120,2053056,2053.056
1996,VU,SB,68.542,184099,184.099,1237784,1237.784,746286,746.286
1997,AU,AU,145,0,0,4204000,4204,13000,13
1997,EP,I5,0,508000,508,1020000,1020,248000,248
1997,FM,FM,180.265,379291,379.291,863601,863.601,832958,832.958
1997,FM,GL,50.793,87195,87.195,689140,689.140,481550,481.550
1997,FM,H5,1.992,5051,5.051,21248,21.248,9085,9.085
1997,FM,I1,6.972,8972,8.972,29950,29.950,9042,9.042
1997,FM,I2,145.407,310648,310.648,905858,905.858,809492,809.492
1997,FM,I4,17.927,11478,11.478,403077,403.077,350553,350.553
1997,FM,I5,3.984,7662,7.662,36955,36.955,18165,18.165
1997,FM,NR,15.935,19028,19.028,67398,67.398,139994,139.994
1997,FM,PG,48.801,131483,131.483,513623,513.623,412536,412.536
1997,FM,PX,10.956,25214,25.214,131589,131.589,69059,69.059
1997,FM,SB,7.968,4631,4.631,3785,3.785,11687,11.687
1997,ID,ID,0,1431000,1431,35597000,35597,10694000,10694
1997,JP,CN,5.665,0,0,0,0,0,0
1997,JP,FM,1978.877,858000.044,858,23725499.670,23725.500,10690499.915,10690.500
1997,JP,GL,1240.522,763000.044,763,12905500.265,12905.500,14309000.039,14309
1997,JP,H4,6.630,5384.804,5.385,29931.498,29.931,331423.645,331.424
1997,JP,H5,19.288,91540.964,91.541,339662.124,339.662,50988.040,50.988
1997,JP,I1,559.952,866946.408,866.946,7652166.510,7652.167,2120869.492,2120.869
1997,JP,I2,925.590,5495147.388,5495.147,13376975.274,13376.975,8692286.818,8692.287
1997,JP,I3,6.027,102310.432,102.310,191304.663,191.305,151751.056,151.751
1997,JP,I4,559.349,3901258.489,3901.258,10386385.462,10386.385,4639933.249,4639.933
1997,JP,I5,10.850,32308.543,32.309,165276.336,165.276,38849.641,38.850
1997,JP,I6,1738.319,401000.049,401,51857200.224,51857.200,1738000.759,1738.001
1997,JP,JP,1274.529,526102.966,526.103,20863499.143,20863.499,2348396.785,2348.397
1997,JP,KR,171.094,0,0,432600.412,432.600,0,0
1997,JP,LN,107.455,9000.001,9,3272000.115,3272,883999.766,884
1997,JP,MH,9.575,0,0,4999.879,5,4999.795,5
1997,JP,NR,702.182,810999.959,811,9225999.252,9225.999,8747000.022,8747
1997,JP,PW,54.260,107000.048,107,1136999.531,1137,575999.835,576
1997,JP,PX,55.323,0,0,598999.642,599,151000.033,151
1997,KI,FJ,6.970,0,0,0,0,0,0
1997,KI,FM,48.787,64990,64.990,198085,198.085,175154,175.154
1997,KI,GL,105.938,154781,154.781,920377,920.377,571276,571.276
1997,KI,H4,4.182,0,0,0,0,0,0
1997,KI,I1,6.970,21883,21.883,73907,73.907,16544,16.544
1997,KI,I2,26.484,13637,13.637,68327,68.327,143024,143.024
1997,KI,I3,2.788,0,0,0,0,0,0
1997,KI,I4,18.120,4818,4.818,106568,106.568,88910,88.910
1997,KI,ID,2.491,1705,1.705,5667,5.667,2681,2.681
1997,KI,JP,3.736,0,0,0,0,0,0
1997,KI,MP,2.788,0,0,0,0,0,0
1997,KI,NR,36.242,274891,274.891,721495,721.495,681539,681.539
1997,KI,PG,33.454,80375,80.375,353746,353.746,237626,237.626
1997,KI,PH,4.981,0,0,0,0,0,0
1997,KI,PW,2.788,0,0,0,0,0,0
1997,KI,SB,2.788,0,0,0,0,0,0
1997,KR,FM,469.914,573548,573.548,5619664,5619.664,1725221,1725.221
1997,KR,GL,1209.711,2218858,2218.858,17396500,17396.500,12702183,12702.183
1997,KR,H4,41.276,122848,122.848,935209,935.209,609940,609.940
1997,KR,H5,133.354,221026,221.026,1433903,1433.903,866122,866.122
1997,KR,I1,134.412,193943,193.943,1356979,1356.979,559466,559.466
1997,KR,I2,1017.089,2805504,2805.504,11161713,11161.713,9952773,9952.773
1997,KR,I3,1.059,0,0,0,0,0,0
1997,KR,I4,285.758,365106,365.106,4508994,4508.994,3420942,3420.942
1997,KR,I5,164.046,307963,307.963,2622537,2622.537,1787651,1787.651
1997,KR,ID,16.017,104631,104.631,776575,776.575,382567,382.567
1997,KR,KR,1.068,0,0,0,0,0,0
1997,KR,LN,654.069,1040878,1040.878,11216992,11216.992,8230236,8230.236
1997,KR,NR,15.875,7003,7.003,188902,188.902,105263,105.263
1997,KR,PG,1453.134,3487737,3487.737,20604156,20604.156,10740196,10740.196
1997,KR,PX,300.576,410791,410.791,4294015,4294.015,3124559,3124.559
1997,KR,SB,493.198,1019892,1019.892,5321493,5321.493,4449534,4449.534
1997,NZ,NZ,157.299,0,0,6510000,6510,0,0
1997,PG,FM,37.616,54688,54.688,497490,497.490,322637,322.637
1997,PG,I1,68.268,101257,101.257,491695,491.695,171959,171.959
1997,PG,I2,2.786,7560,7.560,126877,126.877,77179,77.179
1997,PG,ID,4.133,20052,20.052,155539,155.539,318558,318.558
1997,PG,PG,1701.106,2606387,2606.387,6493063,6493.063,7408058,7408.058
1997,PG,SB,1.394,0,0,0,0,0,0
1997,PH,FM,1.249,0,0,0,0,0,0
1997,PH,I1,22.473,27247,27.247,72417,72.417,51177,51.177
1997,PH,I2,44.944,196475,196.475,340251,340.251,365083,365.083
1997,PH,ID,80.324,170608,170.608,488351,488.351,356970,356.970
1997,PH,NR,4.993,0,0,0,0,0,0
1997,PH,PG,2094.896,5033283,5033.283,12733927,12733.927,14697835,14697.835
1997,PH,PH,0,4987000,4987,55769000,55769,24782000,24782
1997,PH,SB,27.466,74218,74.218,222087,222.087,179707,179.707
1997,SB,CK,5,13672,13.672,57560,57.560,24620,24.620
1997,SB,FM,2,0,0,0,0,0,0
1997,SB,I2,2,164,0.164,7230,7.230,1692,1.692
1997,SB,ID,1,0,0,10855,10.855,7598,7.598
1997,SB,PG,8,32491,32.491,95359,95.359,224106,224.106
1997,SB,SB,566.990,2600948,2600.948,9479508,9479.508,11548173,11548.173
1997,TW,FM,1837.693,3859786,3859.786,13540791,13540.791,7661503,7661.503
1997,TW,GL,465.751,622209,622.209,6073624,6073.624,5171582,5171.582
1997,TW,H4,42.525,38814,38.814,413980,413.980,302903,302.903
1997,TW,H5,87.075,43306,43.306,853940,853.940,702531,702.531
1997,TW,I1,790.765,1501137,1501.137,6572892,6572.892,2635298,2635.298
1997,TW,I2,783.677,2031751,2031.751,6475178,6475.178,6854750,6854.750
1997,TW,I3,8.100,0,0,0,0,0,0
1997,TW,I4,199.463,100422,100.422,2194826,2194.826,1828675,1828.675
1997,TW,I5,201.488,136739,136.739,1844474,1844.474,1426097,1426.097
1997,TW,ID,104,164160,164.160,1761698,1761.698,1035611,1035.611
1997,TW,LN,422.214,348473,348.473,8972822,8972.822,7607185,7607.185
1997,TW,MH,7.088,381,0.381,7378,7.378,3557,3.557
1997,TW,NR,6.075,1071,1.071,2595,2.595,3845,3.845
1997,TW,PG,4257.576,9546586,9546.586,37859379,37859.379,20009140,20009.140
1997,TW,PH,26,0,0,0,0,0,0
1997,TW,PW,11.138,0,0,0,0,0,0
1997,TW,PX,198.451,101052,101.052,1576846,1576.846,1252683,1252.683
1997,TW,SB,152.888,235796,235.796,1782879,1782.879,1838993,1838.993
1997,TW,TV,1.013,0,0,0,0,0,0
1997,US,AS,2.970,0,0,0,0,0,0
1997,US,CK,21.782,3290,3.290,73163,73.163,61085,61.085
1997,US,FJ,2.970,0,0,0,0,0,0
1997,US,FM,124.754,241908,241.908,690684,690.684,667709,667.709
1997,US,GL,1470.318,3102329,3102.329,17620665,17620.665,10533785,10533.785
1997,US,GU,0.990,0,0,0,0,0,0
1997,US,H4,124.754,152341,152.341,797490,797.490,419526,419.526
1997,US,H5,289.113,412475,412.475,2179970,2179.970,1155146,1155.146
1997,US,HB,1218.830,2544082,2544.082,16925198,16925.198,10360377,10360.377
1997,US,I1,10.891,6713,6.713,8388,8.388,13570,13.570
1997,US,I2,286.143,772033,772.033,2417172,2417.172,1909276,1909.276
1997,US,I4,433.670,627377,627.377,5575337,5575.337,3858183,3858.183
1997,US,I5,275.252,570079,570.079,3440552,3440.552,1994186,1994.186
1997,US,ID,5,12815,12.815,130899,130.899,34725,34.725
1997,US,JV,365.352,464890,464.890,3854180,3854.180,2601208,2601.208
1997,US,LN,309.906,287231,287.231,3054239,3054.239,2232915,2232.915
1997,US,MH,11.881,82579,82.579,83281,83.281,76721,76.721
1997,US,NR,276.242,679213,679.213,2509416,2509.416,1772020,1772.020
1997,US,PG,544.562,1191795,1191.795,5000112,5000.112,3770936,3770.936
1997,US,PW,1.980,0,0,0,0,0,0
1997,US,PX,1141.601,2417013,2417.013,11359408,11359.408,5453360,5453.360
1997,US,PY,8.911,6520,6.520,61642,61.642,43534,43.534
1997,US,SB,38.614,83481,83.481,471933,471.933,207666,207.666
1997,US,TK,29.703,8483,8.483,56820,56.820,34905,34.905
1997,US,TV,425.749,955161,955.161,4128745,4128.745,1820039,1820.039
1997,US,WF,0.990,0,0,0,0,0,0
1997,US,WS,0.990,0,0,0,0,0,0
1997,VU,FM,433.969,966121,966.121,3608543,3608.543,2078696,2078.696
1997,VU,GL,167.083,418327,418.327,2616364,2616.364,1592159,1592.159
1997,VU,H4,6.728,4678,4.678,164238,164.238,142835,142.835
1997,VU,H5,14.578,6590,6.590,55017,55.017,37224,37.224
1997,VU,I1,66.161,148687,148.687,523234,523.234,205903,205.903
1997,VU,I2,148.021,362106,362.106,1415899,1415.899,1124349,1124.349
1997,VU,I3,4.486,0,0,0,0,0,0
1997,VU,I4,52.705,53291,53.291,539811,539.811,389182,389.182
1997,VU,I5,38.127,31377,31.377,626857,626.857,516584,516.584
1997,VU,LN,84.103,357686,357.686,2246149,2246.149,1332530,1332.530
1997,VU,PG,133.442,335869,335.869,1347374,1347.374,868756,868.756
1997,VU,PX,74.010,98459,98.459,604837,604.837,354284,354.284
1997,VU,SB,47.098,23889,23.889,248500,248.500,254594,254.594
1998,AU,AU,61,0,0,942470.655,942.471,0,0
1998,AU,I7,1,0,0,71529.345,71.529,0,0
1998,EP,I5,0,571000,571,2001000,2001,362000,362
1998,ES,I5,53,534000,534,965000,965,125000,125
1998,FM,FM,200.265,338044,338.044,1463249,1463.249,638700,638.700
1998,FM,GL,19.634,95961,95.961,404011,404.011,314604,314.604
1998,FM,I1,7.854,14947,14.947,65277,65.277,14925,14.925
1998,FM,I2,107.986,246443,246.443,941405,941.405,659955,659.955
1998,FM,MH,52.030,131038,131.038,571337,571.337,355547,355.547
1998,FM,NR,31.414,82495,82.495,421338,421.338,752857,752.857
1998,FM,PG,98.169,249009,249.009,1019747,1019.747,699769,699.769
1998,FM,SB,126.638,294366,294.366,2090694,2090.694,1261289,1261.289
1998,ID,ID,0,1889000,1889,47000000,47000,14119000,14119
1998,JP,CN,2.169,0,0,0,0,0,0
1998,JP,FM,956.975,159000.019,159,24204001.083,24204.001,4613999.846,4614
1998,JP,GL,517.880,245999.999,246,11171000.543,11171.001,2169000.136,2169
1998,JP,H4,27.346,126631.290,126.631,1699876.551,1699.877,117005.368,117.005
1998,JP,I1,46.147,189946.935,189.947,1121830.808,1121.831,223981.510,223.982
1998,JP,I2,1453.491,3102466.863,3102.467,44078536.155,44078.536,12813747.278,12813.747
1998,JP,I3,10.255,0,0,380206.453,380.206,51259.377,51.259
1998,JP,I4,241.170,430954.884,430.955,6725457.474,6725.457,5169403.496,5169.403
1998,JP,I6,1881.141,300999.990,301,68356798.038,68356.798,1699201.065,1699.201
1998,JP,JP,1220.960,115000.015,115,29521797.341,29521.797,1191001.062,1191.001
1998,JP,KR,71.589,0,0,286996.921,286.997,900.991,0.901
1998,JP,MH,916.007,124999.976,125,21668999.613,21669,5821000.171,5821
1998,JP,NR,622.926,254999.984,255,10548000.349,10548,5181000.063,5181
1998,JP,PX,28.363,6000.008,6,718499.637,718.500,105499.939,105.500
1998,JP,TV,340.351,92999.988,93,7505999.036,7505.999,884000.097,884
1998,KI,FJ,1.163,0,0,0,0,0,0
