yy,flag,eez,alb_kg,alb_mt,bet_kg,bet_mt,skj_kg,skj_mt,yft_kg,yft_mt,oth_kg,oth_mt
2014,TW,I7,2822329.980,2822.330,0,0,0,0,0,0,0,0
2014,TW,I8,4894,4.894,77,0.077,21,0.021,1944,1.944,0,0
2014,TW,I9,0,0,168,0.168,0,0,536,0.536,0,0
2014,TW,ID,3920,3.920,27949,27.949,0,0,31842,31.842,0,0
2014,TW,LN,111648,111.648,1401333,1401.333,7422,7.422,472614,472.614,0,0
2014,TW,MH,11960,11.960,137050,137.050,1000,1,71690,71.690,0,0
2014,TW,NU,17620,17.620,83,0.083,0,0,1255,1.255,0,0
2014,TW,PG,15,0.015,940,0.940,0,0,33187,33.187,0,0
2014,TW,PH,0,0,175610,175.610,8000,8,264060,264.060,0,0
2014,TW,PW,1000,1,1030764,1030.764,0,0,501630,501.630,0,0
2014,TW,PX,145982,145.982,567781,567.781,2446,2.446,458066,458.066,0,0
2014,TW,SB,278115,278.115,108850,108.850,5399,5.399,304280,304.280,0,0
2014,TW,TO,133020,133.020,17936,17.936,0,0,176440,176.440,0,0
2014,TW,TV,682,0.682,2202,2.202,0,0,919,0.919,0,0
2014,TW,TW,464000,464,438500,438.500,20000,20,660000,660,0,0
2014,TW,VU,83305,83.305,3646,3.646,2535,2.535,24237,24.237,0,0
2014,US,AS,1376032.453,1376.032,271065.299,271.065,109741.211,109.741,423940.115,423.940,0,0
2014,US,CK,40976.903,40.977,9811.512,9.812,1150.076,1.150,1303.516,1.304,0,0
2014,US,H5,20671.466,20.671,36528.555,36.529,13894.218,13.894,27977.337,27.977,0,0
2014,US,HW,31114.135,31.114,567250.279,567.250,40761.308,40.761,174263.742,174.264,0,0
2014,US,I4,368.567,0.369,9537.582,9.538,294.590,0.295,592.617,0.593,0,0
2014,US,I5,104931.899,104.932,1314827.951,1314.828,74235.561,74.236,228238.513,228.239,0,0
2014,US,I6,26049.214,26.049,1793172.874,1793.173,44767.525,44.768,145655.791,145.656,0,0
2014,US,IW,319.178,0.319,199.205,0.199,26.158,0.026,170.382,0.170,0,0
2014,US,JT,15463.099,15.463,109212.329,109.212,5355.074,5.355,11679.820,11.680,0,0
2014,US,JV,0,0,395.433,0.395,188.338,0.188,608.651,0.609,0,0
2014,US,PY,73.087,0.073,28998.984,28.999,1585.941,1.586,6569.517,6.570,0,0
2014,US,US,0,0,1000000,1000,0,0,0,0,0,0
2014,VN,VN,0,0,2350000,2350,0,0,11603000,11603,0,0
2014,VU,CK,9651.958,9.652,989.048,0.989,98.593,0.099,3016.303,3.016,0,0
2014,VU,GL,4735.622,4.736,714395.469,714.395,291.556,0.292,245065.490,245.065,0,0
2014,VU,H4,12031.318,12.031,127487.706,127.488,350.712,0.351,96033.547,96.034,0,0
2014,VU,H5,9735.800,9.736,141962.521,141.963,366.205,0.366,58244.149,58.244,0,0
2014,VU,I2,975.765,0.976,25441.805,25.442,0,0,6704.708,6.705,0,0
2014,VU,I3,71775.874,71.776,16334.512,16.335,1601.442,1.601,40916.808,40.917,0,0
2014,VU,I4,87499.133,87.499,136428.767,136.429,23377.956,23.378,38964.219,38.964,0,0
2014,VU,I5,25398.317,25.398,309370.403,309.370,1423.974,1.424,88039.249,88.039,0,0
2014,VU,I6,2867867.588,2867.868,553966.039,553.966,55825.117,55.825,136134.332,136.134,0,0
2014,VU,I7,3124975.938,3124.976,85345.420,85.345,43423.448,43.423,160206.468,160.206,0,0
2014,VU,I8,4671.984,4.672,337.250,0.337,140.847,0.141,2488.091,2.488,0,0
2014,VU,I9,325.233,0.325,23.933,0.024,0,0,109.294,0.109,0,0
2014,VU,IW,36.130,0.036,8637.283,8.637,29.578,0.030,1611.979,1.612,0,0
2014,VU,LN,53115.251,53.115,803783.275,803.783,5602.935,5.603,384084.983,384.085,0,0
2014,VU,PW,0,0,9956.436,9.956,9.860,0.010,4923.348,4.923,0,0
2014,VU,PX,91792.380,91.792,472429.761,472.430,811.284,0.811,363983.588,363.984,0,0
2014,VU,SB,138019.628,138.020,4196.652,4.197,646.492,0.646,36751.176,36.751,0,0
2014,VU,TK,453.892,0.454,568.101,0.568,0,0,799.616,0.800,0,0
2014,VU,TV,237.048,0.237,4002.897,4.003,0,0,2551.839,2.552,0,0
2014,VU,VU,77701.209,77.701,3342.722,3.343,0,0,24370.846,24.371,0,0
2014,WS,H4,185.186,0.185,0,0,0,0,35.336,0.035,0,0
2014,WS,I4,7862.608,7.863,586.835,0.587,531.091,0.531,1818.300,1.818,0,0
2014,WS,I8,174.286,0.174,168.067,0.168,0,0,60.577,0.061,0,0
2014,WS,WS,799777.921,799.778,47245.098,47.245,14468.909,14.469,229085.786,229.086,0,0
2015,AU,AU,911265.909,911.266,759785.753,759.786,4852.605,4.853,2132338.431,2132.338,0,0
2015,AU,I7,37734.091,37.734,25214.247,25.214,147.395,0.147,44661.569,44.662,0,0
2015,CK,CK,1038947.389,1038.947,122188.268,122.188,79499.806,79.500,290019.626,290.020,0,0
2015,CK,H4,735.233,0.735,266.850,0.267,35.682,0.036,460.498,0.460,0,0
2015,CK,TK,127317.389,127.317,28544.881,28.545,6464.511,6.465,48519.873,48.520,0,0
2015,CN,CK,2239586,2239.586,467806,467.806,77686,77.686,1096421,1096.421,0,0
2015,CN,FJ,671709,671.709,39670,39.670,16262,16.262,152589,152.589,0,0
2015,CN,FM,13771,13.771,267304,267.304,4722,4.722,177180,177.180,0,0
2015,CN,GL,71333,71.333,538084,538.084,654,0.654,284262,284.262,0,0
2015,CN,H4,84198,84.198,31396,31.396,2977,2.977,53910,53.910,0,0
2015,CN,H5,172322,172.322,549188,549.188,11681,11.681,338081,338.081,0,0
2015,CN,I1,60,0.060,3630,3.630,40,0.040,1160,1.160,0,0
2015,CN,I2,322892,322.892,169189,169.189,10544,10.544,268176,268.176,0,0
2015,CN,I3,28028,28.028,31209,31.209,2180,2.180,11268,11.268,0,0
2015,CN,I4,0,0,347390.082,347.390,0,0,15176.938,15.177,0,0
2015,CN,I5,0,0,347390.082,347.390,0,0,15176.938,15.177,0,0
2015,CN,I6,482784,482.784,168950,168.950,3524,3.524,24032,24.032,0,0
2015,CN,I7,4408667.849,4408.668,0,0,0,0,0,0,0,0
2015,CN,I8,788718,788.718,48219,48.219,27797,27.797,166424,166.424,0,0
2015,CN,I9,54955,54.955,3443,3.443,1037,1.037,7479,7.479,0,0
2015,CN,IW,451,0.451,41457,41.457,0,0,5640,5.640,0,0
2015,CN,LN,1257705,1257.705,3638782,3638.782,34236,34.236,1543125,1543.125,0,0
2015,CN,MH,63404,63.404,1241843,1241.843,0,0,746095,746.095,0,0
2015,CN,PX,28863,28.863,58304,58.304,860,0.860,40148,40.148,0,0
2015,CN,TO,60810,60.810,8215,8.215,2957,2.957,55557,55.557,0,0
2015,CN,TV,148907,148.907,16010,16.010,1533,1.533,84185,84.185,0,0
2015,CN,VU,4222836,4222.836,192521,192.521,104226,104.226,1139914,1139.914,0,0
2015,ES,I6,500,0.500,26500,26.500,0,0,5000,5,0,0
2015,ES,I7,500,0.500,26500,26.500,0,0,5000,5,0,0
2015,FJ,CK,25.686,0.026,338.139,0.338,0,0,126.004,0.126,0,0
2015,FJ,FJ,6065650.952,6065.651,329943.456,329.943,293049.217,293.049,2563354.527,2563.355,0,0
2015,FJ,GL,48741.610,48.742,204293.564,204.294,3351.457,3.351,123782.645,123.783,0,0
2015,FJ,H4,51376.727,51.377,123585.754,123.586,9203.250,9.203,150038.273,150.038,0,0
2015,FJ,H5,139204.660,139.205,80601.771,80.602,7760.183,7.760,148023.670,148.024,0,0
2015,FJ,I2,180977.315,180.977,93681.987,93.682,17982.419,17.982,210580.005,210.580,0,0
2015,FJ,I4,588.575,0.589,43564.735,43.565,10708.166,10.708,28187.663,28.188,0,0
2015,FJ,I5,106591.486,106.591,77551.893,77.552,6037.333,6.037,27431.640,27.432,0,0
2015,FJ,I7,277948.939,277.949,10249.059,10.249,3560.552,3.561,20967.843,20.968,0,0
2015,FJ,I8,291951.105,291.951,7301.385,7.301,13950.656,13.951,60852.529,60.853,0,0
2015,FJ,I9,29636.051,29.636,2870.312,2.870,1899.551,1.900,4185.990,4.186,0,0
2015,FJ,IW,0,0,499.553,0.500,0,0,49.016,0.049,0,0
2015,FJ,LN,100206.785,100.207,107824.358,107.824,6782.429,6.782,65703.513,65.704,0,0
2015,FJ,MA,769.554,0.770,85.970,0.086,0,0,1050.008,1.050,0,0
2015,FJ,NU,203109.877,203.110,13606.516,13.607,5934.255,5.934,55153.107,55.153,0,0
2015,FJ,PX,6897.711,6.898,11439.216,11.439,259.162,0.259,14575.418,14.575,0,0
2015,FJ,TK,1090.274,1.090,248.344,0.248,0,0,28.009,0.028,0,0
2015,FJ,TO,2646.507,2.647,152.831,0.153,100.133,0.100,895.995,0.896,0,0
2015,FJ,TV,68796.368,68.796,72339.487,72.339,10360.653,10.361,132877.059,132.877,0,0
2015,FJ,VU,278789.817,278.790,3821.668,3.822,8060.578,8.061,39137.088,39.137,0,0
2015,FM,CK,1198561.555,1198.562,171996.069,171.996,22540.342,22.540,463530.663,463.531,0,0
2015,FM,FM,47750.378,47.750,943864.408,943.864,15599.263,15.599,567520.010,567.520,0,0
2015,FM,GL,42.255,0.042,771.892,0.772,0,0,31.909,0.032,0,0
2015,FM,I1,217.599,0.218,18743.603,18.744,33.124,0.033,7279.231,7.279,0,0
2015,FM,I2,23604.255,23.604,198112.771,198.113,704.152,0.704,139497.050,139.497,0,0
2015,FM,I3,101370.664,101.371,28044.377,28.044,9738.454,9.738,25562.086,25.562,0,0
2015,FM,I4,1011.938,1.012,16957.958,16.958,0,0,3606.717,3.607,0,0
2015,FM,I9,1584.466,1.584,51.453,0.051,5.342,0.005,69.804,0.070,0,0
2015,FM,MH,53856.891,53.857,917457.469,917.457,379.323,0.379,483902.546,483.903,0,0
2015,ID,ID,0,0,3762000,3762,0,0,19409000,19409,0,0
2015,JP,FM,91117.022,91.117,1873911.025,1873.911,6697,6.697,1077105.018,1077.105,0,0
2015,JP,I1,265.669,0.266,48524.041,48.524,0,0,27875.371,27.875,0,0
2015,JP,I2,66142.919,66.143,206465.629,206.466,0,0,376430.587,376.431,0,0
2015,JP,I3,1041957.052,1041.957,117774.433,117.774,0,0,606969.107,606.969,0,0
2015,JP,I4,48698.587,48.699,756053.056,756.053,0,0,192322.947,192.323,0,0
2015,JP,I5,7212.505,7.213,647109.148,647.109,0,0,87326.732,87.327,0,0
2015,JP,I6,1543401.236,1543.401,1514121.527,1514.122,0,0,262756.080,262.756,0,0
2015,JP,I7,592153.609,592.154,130128.024,130.128,0,0,276588.487,276.588,0,0
2015,JP,ID,32.003,0.032,2486.972,2.487,0,0,1682.009,1.682,0,0
2015,JP,JP,18587695.363,18587.695,8603170.204,8603.170,7062,7.062,5134354.684,5134.355,0,0
2015,JP,MH,18681.995,18.682,67682.993,67.683,539,0.539,30556.992,30.557,0,0
2015,JP,PG,53359,53.359,21906.017,21.906,210,0.210,321000,321,0,0
2015,JP,PH,32324.014,32.324,55824.026,55.824,0,0,13883.011,13.883,0,0
2015,JP,PW,12946.999,12.947,247368.002,247.368,0,0,109951.019,109.951,0,0
2015,JP,SB,34011.978,34.012,23475.022,23.475,362,0.362,164197.998,164.198,0,0
2015,KI,H4,158881.849,158.882,423462.257,423.462,128.679,0.129,320646.715,320.647,0,0
2015,KI,H5,58845.151,58.845,89985.743,89.986,411.774,0.412,30478.285,30.478,0,0
2015,KI,TK,140273,140.273,42552,42.552,7459.546,7.460,53875,53.875,0,0
2015,KR,CK,651,0.651,747,0.747,0,0,1223,1.223,0,0
2015,KR,FJ,493,0.493,1307,1.307,0,0,1372,1.372,0,0
2015,KR,GL,357368,357.368,3931668,3931.668,35805,35.805,3811088,3811.088,0,0
2015,KR,H4,27852,27.852,203675,203.675,2995,2.995,121978,121.978,0,0
2015,KR,H5,42789,42.789,656221,656.221,6263,6.263,272618,272.618,0,0
2015,KR,I2,158230,158.230,962867,962.867,12525,12.525,2018392,2018.392,0,0
2015,KR,I3,1354,1.354,8671,8.671,6,0.006,2544,2.544,0,0
2015,KR,I4,28188.995,28.189,1282617.053,1282.617,8926.999,8.927,749659.500,749.660,0,0
2015,KR,I5,28188.995,28.189,1282617.053,1282.617,8926.999,8.927,749659.500,749.660,0,0
2015,KR,IW,230,0.230,46735,46.735,101,0.101,8187,8.187,0,0
2015,KR,LN,165850,165.850,1240218,1240.218,18346,18.346,472198,472.198,0,0
2015,KR,PX,89224,89.224,685453,685.453,3928,3.928,482426,482.426,0,0
2015,KR,SB,33617,33.617,166037,166.037,4221,4.221,421541,421.541,0,0
2015,KR,TV,107964,107.964,220167,220.167,1956,1.956,239114,239.114,0,0
2015,NC,I7,12261.981,12.262,220.690,0.221,0,0,1317.712,1.318,0,0
2015,NC,MA,1345.471,1.345,63.682,0.064,0,0,1899.270,1.899,0,0
2015,NC,NC,1569392.564,1569.393,62715.627,62.716,6000,6,848783.018,848.783,0,0
2015,NZ,NZ,223000,223,122000,122,1000,1,2000,2,0,0
2015,PF,PF,3392000,3392,800000,800,37000,37,1074000,1074,0,0
2015,PG,PG,345000,345,15000,15,1000,1,891000,891,0,0
2015,PT,I7,0,0,17000,17,0,0,4000,4,0,0
2015,SB,H4,6503.109,6.503,1360.681,1.361,65.866,0.066,4155.903,4.156,0,0
2015,SB,H5,2263.853,2.264,27678.731,27.679,231.419,0.231,3350.040,3.350,0,0
2015,SB,I1,334.353,0.334,9876.007,9.876,0,0,24265.378,24.265,0,0
2015,SB,I2,332696.423,332.696,572875.333,572.875,16412.974,16.413,728376.457,728.376,0,0
2015,SB,I3,33904.301,33.904,2743.311,2.743,0,0,7339.388,7.339,0,0
2015,SB,I4,0,0,9435.076,9.435,729.860,0.730,3598.757,3.599,0,0
2015,SB,I5,4520.113,4.520,27153.994,27.154,1121.495,1.121,10436.571,10.437,0,0
2015,SB,I6,72225.462,72.225,16990.705,16.991,0,0,637.398,0.637,0,0
2015,SB,I7,5062.671,5.063,279.336,0.279,53.403,0.053,202.859,0.203,0,0
2015,SB,I8,134386.785,134.387,3892.525,3.893,2303.513,2.304,25249.260,25.249,0,0
2015,SB,SB,10742103.044,10742.103,3717714.303,3717.714,308081.469,308.081,15115387.987,15115.388,0,0
2015,TO,TO,29000,29,25000,25,6000,6,297000,297,0,0
2015,TV,FJ,816.666,0.817,330.951,0.331,12.427,0.012,915.336,0.915,0,0
2015,TV,H4,572.662,0.573,3029.118,3.029,111.848,0.112,1967.973,1.968,0,0
2015,TV,I2,388.414,0.388,1696.122,1.696,8.285,0.008,1326.284,1.326,0,0
2015,TV,I4,19.919,0.020,1746.685,1.747,853.355,0.853,1110.799,1.111,0,0
2015,TV,TV,95202.339,95.202,180197.125,180.197,5014.085,5.014,160679.609,160.680,0,0
2015,TW,CK,71,0.071,169,0.169,0,0,301,0.301,0,0
2015,TW,FJ,551,0.551,9987,9.987,9,0.009,5115,5.115,0,0
2015,TW,FM,2027,2.027,106836,106.836,185,0.185,74976,74.976,0,0
2015,TW,GL,7200,7.200,164953,164.953,375,0.375,89224,89.224,0,0
2015,TW,H4,623,0.623,10111,10.111,0,0,5390,5.390,0,0
2015,TW,H5,59179,59.179,390899,390.899,1476,1.476,180455,180.455,0,0
2015,TW,I1,90,0.090,788405.800,788.406,11629.800,11.630,4610280.500,4610.281,0,0
2015,TW,I2,4007192.048,4007.192,44984,44.984,255,0.255,21609,21.609,0,0
2015,TW,I3,0,0,337888.200,337.888,4984.200,4.984,1975834.500,1975.835,0,0
2015,TW,I4,3734,3.734,2148078.473,2148.078,76386.001,76.386,1128712.028,1128.712,0,0
2015,TW,I5,61715,61.715,2278784.473,2278.784,82090.001,82.090,1165872.028,1165.872,0,0
2015,TW,I6,3372240.800,3372.241,412200,412.200,14400,14.400,972000,972,0,0
2015,TW,I7,2920183.200,2920.183,0,0,0,0,0,0,0,0
2015,TW,ID,0,0,965,0.965,0,0,1160,1.160,0,0
2015,TW,IW,169,0.169,3501,3.501,0,0,92,0.092,0,0
2015,TW,LN,244029,244.029,1188083,1188.083,13282,13.282,534496,534.496,0,0
2015,TW,MH,2820,2.820,30549,30.549,0,0,26657,26.657,0,0
2015,TW,NU,2700,2.700,1126,1.126,0,0,204,0.204,0,0
2015,TW,PG,18606,18.606,22360,22.360,2058,2.058,114224,114.224,0,0
2015,TW,PH,0,0,278186,278.186,9600,9.600,650157,650.157,0,0
2015,TW,PW,14,0.014,422329,422.329,0,0,501224,501.224,0,0
2015,TW,PX,770,0.770,11552,11.552,40,0.040,6102,6.102,0,0
2015,TW,TO,617551,617.551,94993,94.993,6230,6.230,433895,433.895,0,0
2015,TW,TW,983000,983,687000,687,24000,24,1620000,1620,0,0
2015,TW,VU,535,0.535,60,0.060,0,0,20,0.020,0,0
2015,US,AS,1760375.931,1760.376,534610.310,534.610,73751.257,73.751,347070.920,347.071,0,0
2015,US,CK,74912.728,74.913,14197.496,14.197,3183.071,3.183,11106.238,11.106,0,0
2015,US,H5,546.112,0.546,1055.498,1.055,26.252,0.026,239.645,0.240,0,0
2015,US,HW,55333.179,55.333,1118945.383,1118.945,72389.992,72.390,307597.138,307.597,0,0
2015,US,I5,106291.622,106.292,1315696.376,1315.696,64580.291,64.580,201416.850,201.417,0,0
2015,US,I6,33717.157,33.717,950584.653,950.585,36728.329,36.728,170584.541,170.585,0,0
2015,US,I7,19165.229,19.165,7136.691,7.137,1039.420,1.039,1583.197,1.583,0,0
2015,US,JT,1406.858,1.407,3231.318,3.231,140.378,0.140,340.228,0.340,0,0
2015,US,PY,251.187,0.251,38542.270,38.542,2161.012,2.161,1061.236,1.061,0,0
2015,US,US,0,0,1831000,1831,0,0,0,0,0,0
2015,VN,VN,0,0,3100000,3100,0,0,15097000,15097,0,0
2015,VU,CK,3008,3.008,9831,9.831,244.940,0.245,2461,2.461,0,0
2015,VU,FJ,6621.285,6.621,294,0.294,0,0,294.419,0.294,0,0
2015,VU,GL,19342.303,19.342,328905,328.905,1170.461,1.170,156499.907,156.500,0,0
2015,VU,H4,43806.480,43.806,30529.106,30.529,2718.827,2.719,31244.938,31.245,0,0
2015,VU,H5,206125.948,206.126,596964.042,596.964,7638.611,7.639,264828.378,264.828,0,0
2015,VU,I1,0,0,335.607,0.336,0,0,27.881,0.028,0,0
2015,VU,I2,7095.868,7.096,8632.670,8.633,281.680,0.282,3455.048,3.455,0,0
2015,VU,I3,17861.692,17.862,596.264,0.596,174.957,0.175,2942.978,2.943,0,0
2015,VU,I4,16619.114,16.619,580034.252,580.034,895.778,0.896,85298.558,85.299,0,0
2015,VU,I5,105093.451,105.093,1651018.192,1651.018,3569.117,3.569,433117.301,433.117,0,0
2015,VU,I6,4893520.454,4893.520,777844.006,777.844,64105.895,64.106,67106.288,67.106,0,0
2015,VU,I7,4695462.154,4695.462,72305.506,72.306,7981.526,7.982,36599.880,36.600,0,0
2015,VU,I9,37318.399,37.318,379.355,0.379,507.375,0.507,3748.459,3.748,0,0
2015,VU,IW,696.838,0.697,9428.355,9.428,0,0,1232.749,1.233,0,0
2015,VU,LN,189440.477,189.440,1218201,1218.201,1198.454,1.198,453260.112,453.260,0,0
2015,VU,PW,61.608,0.062,19096,19.096,0,0,11016.967,11.017,0,0
2015,VU,PX,8502.434,8.502,24018,24.018,617.598,0.618,16017.976,16.018,0,0
2015,VU,TK,1177094,1177.094,273092,273.092,94291.180,94.291,525715,525.715,0,0
2015,VU,TV,5687.682,5.688,1492,1.492,603.602,0.604,2283.696,2.284,0,0
2015,WS,WS,840000,840,48000,48,20000,20,252000,252,0,0
2016,AU,AU,1005377.478,1005.377,801639.802,801.640,2802.985,2.803,1609402.292,1609.402,0,0
2016,AU,I7,94536.947,94.537,67763.621,67.764,191.045,0.191,153182.416,153.182,0,0
2016,AU,NF,1085.575,1.086,596.576,0.597,5.970,0.006,415.292,0.415,0,0
2016,CK,CK,1199690.201,1199.690,151962.151,151.962,30080.469,30.080,287101.721,287.102,0,0
2016,CK,H4,1481.189,1.481,1421.522,1.422,0,0,1588.915,1.589,0,0
2016,CK,H5,3077.682,3.078,5094.548,5.095,650.274,0.650,3494.873,3.495,0,0
2016,CK,I2,1871.074,1.871,3182.070,3.182,40.522,0.041,1450.401,1.450,0,0
2016,CK,I4,10.828,0.011,4341.234,4.341,76.219,0.076,1386.991,1.387,0,0
2016,CK,I5,31.853,0.032,2898.610,2.899,115.776,0.116,1662.175,1.662,0,0
2016,CK,I8,363.131,0.363,14.067,0.014,0,0,61.563,0.062,0,0
2016,CK,SB,0,0,112.540,0.113,0,0,61.563,0.062,0,0
2016,CK,TK,58474.056,58.474,13973.256,13.973,6036.741,6.037,17191.801,17.192,0,0
2016,CN,CK,1418471,1418.471,180936,180.936,24152,24.152,370009,370.009,0,0
2016,CN,FJ,936366,936.366,50750,50.750,21169,21.169,282961,282.961,0,0
2016,CN,FM,5048,5.048,91084,91.084,414,0.414,114529,114.529,0,0
2016,CN,GL,90019,90.019,294781,294.781,7670,7.670,207949,207.949,0,0
2016,CN,H4,122345,122.345,96492,96.492,2365,2.365,121148,121.148,0,0
2016,CN,H5,428720,428.720,444219,444.219,21360,21.360,364764,364.764,0,0
2016,CN,I1,0,0,1515,1.515,0,0,1505,1.505,0,0
2016,CN,I2,284643,284.643,254259,254.259,4828,4.828,357722,357.722,0,0
2016,CN,I3,50,0.050,9630,9.630,0,0,3895,3.895,0,0
2016,CN,I4,0,0,1793587.418,1793.587,0,0,129860.467,129.860,0,0
2016,CN,I5,0,0,1793587.418,1793.587,0,0,129860.467,129.860,0,0
2016,CN,I6,5850,5.850,4039,4.039,0,0,501,0.501,0,0
2016,CN,I7,59958.324,59.958,0,0,0,0,0,0,0,0
2016,CN,I8,1112099,1112.099,48818,48.818,20724,20.724,313585,313.585,0,0
2016,CN,I9,49802,49.802,2810,2.810,1330,1.330,9389,9.389,0,0
2016,CN,IW,0,0,9010,9.010,0,0,779,0.779,0,0
2016,CN,LN,3215245,3215.245,2044445,2044.445,79155,79.155,967887,967.887,0,0
2016,CN,MH,22359,22.359,398148,398.148,350,0.350,277393,277.393,0,0
2016,CN,PX,23758,23.758,51149,51.149,1993,1.993,27533,27.533,0,0
2016,CN,SB,1862300,1862.300,221619,221.619,32666,32.666,915632,915.632,0,0
2016,CN,TO,1131,1.131,15,0.015,10,0.010,135,0.135,0,0
2016,CN,TV,278730,278.730,88472,88.472,8590,8.590,413011,413.011,0,0
2016,CN,VU,6258106,6258.106,315634,315.634,132075,132.075,1548952,1548.952,0,0
2016,ES,I6,1000,1,26500,26.500,0,0,14000,14,0,0
2016,ES,I7,1000,1,26500,26.500,0,0,14000,14,0,0
2016,FJ,FJ,4652383.720,4652.384,464219.390,464.219,163756.615,163.757,2576780.849,2576.781,0,0
2016,FJ,GL,25040.036,25.040,120526.187,120.526,2478.423,2.478,78375.307,78.375,0,0
2016,FJ,H4,27608.529,27.609,72451.116,72.451,2623.932,2.624,79584.169,79.584,0,0
2016,FJ,H5,40942.287,40.942,45349.479,45.349,5644.408,5.644,40310.981,40.311,0,0
2016,FJ,I2,40268.544,40.269,53055.050,53.055,1683.728,1.684,76569.888,76.570,0,0
2016,FJ,I4,486.711,0.487,118078.873,118.079,7913.365,7.913,49544.450,49.544,0,0
2016,FJ,I5,6154.596,6.155,19829.873,19.830,2654.310,2.654,16964.311,16.964,0,0
2016,FJ,I7,720289.213,720.289,50010.234,50.010,11410.340,11.410,50868.158,50.868,0,0
2016,FJ,I8,303440.619,303.441,10900.052,10.900,7070.702,7.071,70362.453,70.362,0,0
2016,FJ,LN,124209.368,124.209,22768.285,22.768,9318.871,9.319,46767.757,46.768,0,0
2016,FJ,MA,877.060,0.877,35.081,0.035,39.975,0.040,117.478,0.117,0,0
2016,FJ,NU,91854.203,91.854,4349.727,4.350,255.836,0.256,13132.808,13.133,0,0
2016,FJ,PX,0,0,567.097,0.567,7.996,0.008,359.015,0.359,0,0
2016,FJ,SB,592254.457,592.254,108449.837,108.450,11210.468,11.210,405466.233,405.466,0,0
2016,FJ,TO,1345.194,1.345,0,0,31.979,0.032,827.658,0.828,0,0
2016,FJ,TV,706574.433,706.574,291971.138,291.971,19096.650,19.097,1134094.061,1134.094,0,0
2016,FJ,VU,571271.030,571.271,13438.566,13.439,8802.400,8.802,60874.424,60.874,0,0
2016,FM,CK,556445,556.445,76162,76.162,11232.970,11.233,157625,157.625,0,0
2016,FM,FM,45258.916,45.259,445847.877,445.848,12010.033,12.010,393685.714,393.686,0,0
2016,FM,GL,0,0,1301,1.301,171.097,0.171,258,0.258,0,0
2016,FM,H5,984893.557,984.894,173461.307,173.461,380.215,0.380,182628.635,182.629,0,0
2016,FM,I2,381876.171,381.876,352602.550,352.603,2882.503,2.883,404812.356,404.812,0,0
2016,FM,I3,0,0,139484.994,139.485,0,0,27330.397,27.330,0,0
2016,FM,I4,40539.272,40.539,49108.150,49.108,0,0,29080.612,29.081,0,0
2016,FM,I9,0,0,0,0,0,0,0,0,0,0
2016,FM,MH,26954,26.954,560197,560.197,206.742,0.207,391349,391.349,0,0
2016,FM,PX,33,0.033,4835,4.835,116.441,0.116,2230,2.230,0,0
2016,ID,ID,0,0,4954000,4954,3998000,3998,14659000,14659,0,0
2016,JP,FM,3238.010,3.238,563333.019,563.333,82,0.082,488868.015,488.868,0,0
2016,JP,GL,212.989,0.213,7431.996,7.432,0,0,8192.991,8.193,0,0
2016,JP,I1,807.038,0.807,11368.189,11.368,0,0,27773.572,27.774,0,0
2016,JP,I2,1126.626,1.127,45150.641,45.151,0,0,429886.734,429.887,0,0
2016,JP,I3,1064865.394,1064.865,74437.016,74.437,0,0,756213.657,756.214,0,0
2016,JP,I4,20889.193,20.889,809661.841,809.662,0,0,205105.432,205.105,0,0
2016,JP,I5,9549.701,9.550,925706.414,925.706,0,0,188423.812,188.424,0,0
2016,JP,I6,1644844.388,1644.844,1140776.382,1140.776,0,0,459118.787,459.119,0,0
2016,JP,I7,623329.279,623.329,143425.855,143.426,0,0,333151.342,333.151,0,0
2016,JP,ID,0,0,529.987,0.530,0,0,24.975,0.025,0,0
2016,JP,JP,14580393.403,14580.393,7666383.705,7666.384,2257,2.257,5213181.694,5213.182,0,0
2016,JP,MH,419.019,0.419,6334.019,6.334,0,0,6250.983,6.251,0,0
2016,JP,NF,524.986,0.525,158.012,0.158,0,0,35.020,0.035,0,0
2016,JP,PG,497902.020,497.902,190846.019,190.846,6005,6.005,1578889.992,1578.890,0,0
2016,JP,PH,631.006,0.631,11385.012,11.385,0,0,10817.008,10.817,0,0
2016,JP,PW,11128.981,11.129,569081.992,569.082,0,0,410780.019,410.780,0,0
2016,JP,SB,138.021,0.138,2989.996,2.990,39,0.039,32286.024,32.286,0,0
2016,KI,GL,105233.278,105.233,395621.414,395.621,3381.272,3.381,403244.258,403.244,0,0
2016,KI,H4,100789.981,100.790,4889.557,4.890,2226.148,2.226,13055.136,13.055,0,0
2016,KI,H5,59055.156,59.055,48630.124,48.630,0,0,81292.945,81.293,0,0
2016,KI,I4,2061.308,2.061,43539.809,43.540,0,0,13891.001,13.891,0,0
2016,KI,I5,374.787,0.375,42121.125,42.121,0,0,16503.077,16.503,0,0
2016,KI,I7,131923.768,131.924,1338.385,1.338,0,0,7104.841,7.105,0,0
2016,KI,LN,2233.336,2.233,50758.062,50.758,0,0,18755.871,18.756,0,0
2016,KI,TK,108328,108.328,16102,16.102,15392.580,15.393,56153,56.153,0,0
2016,KR,FJ,1542,1.542,999,0.999,0,0,1201,1.201,0,0
2016,KR,GL,179995,179.995,1907032,1907.032,44166,44.166,2038817,2038.817,0,0
2016,KR,H4,110346,110.346,409296,409.296,4488,4.488,291831,291.831,0,0
