V1,V2,eez,V3,
-175.9111938,23.18450928,I6,184.0888062,0.009
-175.8956299,23.17608643,I6,184.1043701,0.008
-175.8800049,23.16748047,I6,184.1199951,0.009
-175.8643799,23.15911865,I6,184.1356201,0.008
-175.8486938,23.15087891,I6,184.1513062,0.008
-175.8330078,23.14251709,I6,184.1669922,0.008
-175.8173218,23.13427734,I6,184.1826782,0.008
-175.8015137,23.12628174,I6,184.1984863,0.008
-175.7857056,23.11810303,I6,184.2142944,0.008
-175.7697754,23.11010742,I6,184.2302246,0.008
-175.7539062,23.10229492,I6,184.2460938,0.008
-175.7379761,23.09448242,I6,184.2620239,0.008
-175.7219849,23.08648682,I6,184.2780151,0.008
-175.7058105,23.07891846,I6,184.2941895,0.008
-175.6898804,23.07128906,I6,184.3101196,0.008
-175.6737061,23.0637207,I6,184.3262939,0.008
-175.6575928,23.05627441,I6,184.3424072,0.007
-175.6414185,23.04888916,I6,184.3585815,0.007
-175.6251831,23.04150391,I6,184.3748169,0.007
-175.6088867,23.03430176,I6,184.3911133,0.007
-175.5925903,23.02709961,I6,184.4074097,0.007
-175.5761108,23.02008057,I6,184.4238892,0.007
-175.5598755,23.01287842,I6,184.4401245,0.007
-175.543396,23.00592041,I6,184.456604,0.007
-175.5269775,22.99908447,I6,184.4730225,0.007
-175.510498,22.99230957,I6,184.489502,0.007
-175.4940186,22.98547363,I6,184.5059814,0.007
-175.477478,22.97888184,I6,184.522522,0.007
-175.4608765,22.97229004,I6,184.5391235,0.007
-175.4442139,22.96569824,I6,184.5557861,0.007
-175.4276123,22.95928955,I6,184.5723877,0.006
-175.4108887,22.95288086,I6,184.5891113,0.006
-175.394104,22.94671631,I6,184.605896,0.006
-175.3773804,22.94049072,I6,184.6226196,0.006
-175.3605957,22.93432617,I6,184.6394043,0.006
-175.343811,22.92828369,I6,184.656189,0.006
-175.3269043,22.92230225,I6,184.6730957,0.006
-175.3101196,22.9163208,I6,184.6898804,0.006
-175.2932129,22.91052246,I6,184.7067871,0.006
-175.2761841,22.90472412,I6,184.7238159,0.006
-175.2592773,22.89910889,I6,184.7407227,0.006
-175.2423096,22.89349365,I6,184.7576904,0.006
-175.2252808,22.88787842,I6,184.7747192,0.006
-175.2081909,22.88250732,I6,184.7918091,0.005
-175.1911011,22.87707519,I6,184.8088989,0.005
-175.1740112,22.87188721,I6,184.8259888,0.005
-175.1567993,22.86669922,I6,184.8432007,0.005
-175.1397095,22.86151123,I6,184.8602905,0.005
-175.1224976,22.85650635,I6,184.8775024,0.005
-175.1052856,22.85150147,I6,184.8947144,0.005
-175.0880127,22.84649658,I6,184.9119873,0.005
-175.0708008,22.8416748,I6,184.9291992,0.005
-175.0535278,22.83691406,I6,184.9464722,0.005
-175.0361938,22.83227539,I6,184.9638062,0.005
-175.0187988,22.82769775,I6,184.9812012,0.005
-175.0015259,22.82312012,I6,184.9984741,0.005
-174.9840088,22.81872559,I6,185.0159912,0.004
-174.9666748,22.81427002,I6,185.0333252,0.004
-174.9492798,22.81011963,I6,185.0507202,0.004
-174.9318848,22.8059082,I6,185.0681152,0.004
-174.9143066,22.80169678,I6,185.0856934,0.004
-174.8969116,22.79772949,I6,185.1030884,0.004
-174.8793945,22.79370117,I6,185.1206055,0.004
-174.8618774,22.78991699,I6,185.1381226,0.004
-174.8442993,22.78588867,I6,185.1557007,0.004
-174.8267212,22.7822876,I6,185.1732788,0.004
-174.809082,22.77868652,I6,185.190918,0.004
-174.7915039,22.77508545,I6,185.2084961,0.004
-174.7739258,22.77148438,I6,185.2260742,0.004
-174.7562866,22.76812744,I6,185.2437134,0.003
-174.7385864,22.76489258,I6,185.2614136,0.003
-174.7208862,22.76147461,I6,185.2791138,0.003
-174.703186,22.75848389,I6,185.296814,0.003
-174.6854858,22.75531006,I6,185.3145142,0.003
-174.6677856,22.75231934,I6,185.3322144,0.003
-174.6500244,22.74932861,I6,185.3499756,0.003
-174.6322021,22.746521,I6,185.3677979,0.003
-174.614502,22.74371338,I6,185.385498,0.003
-174.5966797,22.74108887,I6,185.4033203,0.003
-174.5789185,22.73852539,I6,185.4210815,0.003
-174.5610962,22.73590088,I6,185.4389038,0.003
-174.5432129,22.73352051,I6,185.4567871,0.002
-174.5253906,22.7310791,I6,185.4746094,0.002
-174.5076294,22.72888184,I6,185.4923706,0.002
-174.4896851,22.72668457,I6,185.5103149,0.002
-174.4718018,22.7244873,I6,185.5281982,0.002
-174.4539795,22.72247314,I6,185.5460205,0.002
-174.4360962,22.72052002,I6,185.5639038,0.002
-174.4182129,22.71868896,I6,185.5817871,0.002
-174.4002075,22.71691895,I6,185.5997925,0.002
-174.3823853,22.71508789,I6,185.6176147,0.002
-174.3643799,22.71350098,I6,185.6356201,0.002
-174.3464966,22.71191406,I6,185.6535034,0.002
-174.3284912,22.71051025,I6,185.6715088,0.001
-174.3106079,22.70910645,I6,185.6893921,0.001
-174.2926025,22.70770264,I6,185.7073975,0.001
-174.2745972,22.70648193,I6,185.7254028,0.001
-174.2567139,22.70532227,I6,185.7432861,0.001
-174.2387085,22.70428467,I6,185.7612915,0.001
-174.2207031,22.70330811,I6,185.7792969,0.001
-174.2026978,22.70227051,I6,185.7973022,0.001
-174.1846924,22.70147705,I6,185.8153076,0.001
-174.166687,22.70068359,I6,185.833313,0.001
-174.1486816,22.70007324,I6,185.8513184,0.001
-174.1306763,22.69952393,I6,185.8693237,0.001
-174.1126099,22.69909668,I6,185.8873901,0.000
-174.0947266,22.69848633,I6,185.9052734,0.001
-174.0767212,22.69830322,I6,185.9232788,0.000
-174.0587158,22.69787598,I6,185.9412842,0.000
-174.0407104,22.69787598,I6,185.9592896,0.000
-174.0227051,22.69769287,I6,185.9772949,0.000
-174.0046997,22.69769287,I6,185.9953003,0.000
-173.9866943,22.69787598,I6,186.0133057,0.000
-173.9686279,22.69787598,I6,186.0313721,0.000
-173.9506226,22.69812012,I6,186.0493774,0.000
-173.9326172,22.69848633,I6,186.0673828,0.000
-173.9146118,22.69891357,I6,186.0853882,0.000
-173.8966064,22.69927978,I6,186.1033936,0.000
-173.8786011,22.69989014,I6,186.1213989,-0.001
-173.8605957,22.70050049,I6,186.1394043,-0.001
-173.8425903,22.70129395,I6,186.1574097,-0.001
-173.824585,22.7020874,I6,186.175415,-0.001
-173.8065796,22.70288086,I6,186.1934204,-0.001
-173.7885132,22.70391846,I6,186.2114868,-0.001
-173.7706909,22.70489502,I6,186.2293091,-0.001
-173.7526855,22.70611572,I6,186.2473145,-0.001
-173.7346802,22.70727539,I6,186.2653198,-0.001
-173.7166748,22.70849609,I6,186.2833252,-0.001
-173.6987915,22.7098999,I6,186.3012085,-0.001
-173.6807861,22.71130371,I6,186.3192139,-0.001
-173.6629028,22.71289062,I6,186.3370972,-0.002
-173.6448975,22.71447754,I6,186.3551025,-0.002
-173.6270752,22.71612549,I6,186.3729248,-0.002
-173.6090088,22.71789551,I6,186.3909912,-0.002
-173.5911865,22.71990967,I6,186.4088135,-0.002
-173.5733032,22.72167969,I6,186.4266968,-0.002
-173.555481,22.72369385,I6,186.444519,-0.002
-173.5375977,22.72589111,I6,186.4624023,-0.002
-173.5197144,22.72808838,I6,186.4802856,-0.002
-173.501709,22.73028564,I6,186.498291,-0.002
-173.4840088,22.73272705,I6,186.5159912,-0.002
-173.4661865,22.73510742,I6,186.5338135,-0.002
-173.4483032,22.73748779,I6,186.5516968,-0.002
-173.430481,22.7401123,I6,186.569519,-0.003
-173.4127808,22.74267578,I6,186.5872192,-0.003
-173.3950195,22.7454834,I6,186.6049805,-0.003
-173.3771973,22.74829102,I6,186.6228027,-0.003
-173.3594971,22.75128174,I6,186.6405029,-0.003
-173.3455811,22.753479,I6,186.6544189,-0.002
-173.3341064,22.74847412,I6,186.6658936,0.005
-173.3178101,22.74127197,I6,186.6821899,0.007
-173.3015747,22.73413086,I6,186.6984253,0.007
-173.2852783,22.72711182,I6,186.7147217,0.007
-173.2689209,22.72027588,I6,186.7310791,0.007
-173.2525024,22.71331787,I6,186.7474976,0.007
-173.2360229,22.70648193,I6,186.7639771,0.007
-173.2194824,22.69970703,I6,186.7805176,0.007
-173.2030029,22.69311523,I6,186.7969971,0.007
-173.1864014,22.68652344,I6,186.8135986,0.007
-173.1697998,22.67987061,I6,186.8302002,0.007
-173.1531982,22.67352295,I6,186.8468018,0.006
-173.1365967,22.66711426,I6,186.8634033,0.006
-173.119812,22.66088867,I6,186.880188,0.006
-173.1032104,22.65472412,I6,186.8967896,0.006
-173.0864868,22.64849853,I6,186.9135132,0.006
-173.0697021,22.64251709,I6,186.9302979,0.006
-173.0527954,22.63647461,I6,186.9472046,0.006
-173.0360107,22.63049316,I6,186.9639893,0.006
-173.019104,22.62469482,I6,186.980896,0.006
-173.0021973,22.61889648,I6,186.9978027,0.006
-172.9852905,22.61328125,I6,187.0147095,0.006
-172.9683838,22.60772705,I6,187.0316162,0.006
-172.9512939,22.60211182,I6,187.0487061,0.006
-172.9343872,22.59667969,I6,187.0656128,0.005
-172.9172974,22.59130859,I6,187.0827026,0.005
-172.9002075,22.58587646,I6,187.0997925,0.005
-172.8831177,22.58068848,I6,187.1168823,0.005
-172.8660278,22.57568359,I6,187.1339722,0.005
-172.848877,22.57049561,I6,187.151123,0.005
-172.831604,22.56567383,I6,187.168396,0.005
-172.8145142,22.56072998,I6,187.1854858,0.005
-172.7971802,22.5559082,I6,187.2028198,0.005
-172.7800293,22.55108643,I6,187.2199707,0.005
-172.7626953,22.54632568,I6,187.2373047,0.005
-172.7454224,22.54168701,I6,187.2545776,0.005
-172.7280884,22.53729248,I6,187.2719116,0.004
-172.7106934,22.53289795,I6,187.2893066,0.004
-172.6934204,22.52850342,I6,187.3065796,0.004
-172.6760254,22.52429199,I6,187.3239746,0.004
-172.6585083,22.52008057,I6,187.3414917,0.004
-172.6411133,22.51593018,I6,187.3588867,0.004
-172.6237183,22.51190186,I6,187.3762817,0.004
-172.6062012,22.50787353,I6,187.3937988,0.004
-172.5886841,22.50390625,I6,187.4113159,0.004
-172.571228,22.50012207,I6,187.428772,0.004
-172.5535889,22.496521,I6,187.4464111,0.004
-172.5360107,22.49267578,I6,187.4639893,0.004
-172.5184937,22.48907471,I6,187.4815063,0.004
-172.5009766,22.48571777,I6,187.4990234,0.003
-172.4832764,22.4822998,I6,187.5167236,0.003
-172.4656982,22.47888184,I6,187.5343018,0.003
-172.447998,22.47570801,I6,187.552002,0.003
-172.4304199,22.47247314,I6,187.5695801,0.003
-172.4127808,22.46948242,I6,187.5872192,0.003
-172.3950806,22.4664917,I6,187.6049194,0.003
-172.3773804,22.46350098,I6,187.6226196,0.003
-172.3596191,22.46069336,I6,187.6403809,0.003
-172.3419189,22.45788574,I6,187.6580811,0.003
-172.3240967,22.45507812,I6,187.6759033,0.003
-172.3063965,22.45251465,I6,187.6936035,0.003
-172.2885132,22.45007324,I6,187.7114868,0.002
-172.270813,22.44769287,I6,187.729187,0.002
-172.2529907,22.4453125,I6,187.7470093,0.002
-172.2352295,22.44287109,I6,187.7647705,0.002
-172.2174072,22.44067383,I6,187.7825928,0.002
-172.199585,22.4387207,I6,187.800415,0.002
-172.1817017,22.43652344,I6,187.8182983,0.002
-172.1638794,22.43469238,I6,187.8361206,0.002
-172.1459961,22.43267822,I6,187.8540039,0.002
-172.1281128,22.4309082,I6,187.8718872,0.002
-172.1102295,22.42907715,I6,187.8897705,0.002
-172.0922852,22.42749023,I6,187.9077148,0.002
-172.0744019,22.42608643,I6,187.9255981,0.001
-172.0565186,22.42449951,I6,187.9434814,0.002
-172.039978,22.42327881,I6,187.960022,0.001
-172.0241089,22.41711426,I6,187.9758911,0.006
-172.0075073,22.41088867,I6,187.9924927,0.006
-171.9907837,22.40472412,I6,188.0092163,0.006
-171.9741211,22.39849854,I6,188.0258789,0.006
-171.9572754,22.39251709,I6,188.0427246,0.006
-171.9406128,22.38647461,I6,188.0593872,0.006
-171.9237061,22.38049316,I6,188.0762939,0.006
-171.9069214,22.37469482,I6,188.0930786,0.006
-171.8900757,22.36889648,I6,188.1099243,0.006
-171.8731079,22.36328125,I6,188.1268921,0.006
-171.8562012,22.35772705,I6,188.1437988,0.006
-171.8392944,22.35211182,I6,188.1607056,0.006
-171.8222046,22.34667969,I6,188.1777954,0.005
-171.8052979,22.34130859,I6,188.1947021,0.005
-171.788208,22.33587647,I6,188.211792,0.005
-171.7711792,22.33068848,I6,188.2288208,0.005
-171.7540894,22.32568359,I6,188.2459106,0.005
-171.7368774,22.32049561,I6,188.2631226,0.005
-171.7197876,22.31549072,I6,188.2802124,0.005
-171.7025757,22.31072998,I6,188.2974243,0.005
-171.6854248,22.3059082,I6,188.3145752,0.005
-171.6682129,22.30108643,I6,188.3317871,0.005
-171.651001,22.29632568,I6,188.348999,0.005
-171.633728,22.29168701,I6,188.366272,0.005
-171.616394,22.28729248,I6,188.383606,0.004
-171.5991211,22.28289795,I6,188.4008789,0.004
-171.5817871,22.27850342,I6,188.4182129,0.004
-171.5643921,22.27410889,I6,188.4356079,0.004
-171.5469971,22.26989746,I6,188.4530029,0.004
-171.5296021,22.26593018,I6,188.4703979,0.004
-171.512207,22.26171875,I6,188.487793,0.004
-171.4946899,22.25787354,I6,188.5053101,0.004
-171.4772949,22.25390625,I6,188.5227051,0.004
-171.4597778,22.25012207,I6,188.5402222,0.004
-171.4423218,22.24627686,I6,188.5576782,0.004
-171.4248047,22.24267578,I6,188.5751953,0.004
-171.4072266,22.23907471,I6,188.5927734,0.004
-171.3897095,22.23571777,I6,188.6102905,0.003
-171.3720093,22.2322998,I6,188.6279907,0.003
-171.3544922,22.22888184,I6,188.6455078,0.003
-171.3369141,22.22570801,I6,188.6630859,0.003
-171.3192749,22.22247314,I6,188.6807251,0.003
-171.3015747,22.21948242,I6,188.6984253,0.003
-171.2839966,22.2164917,I6,188.7160034,0.003
-171.2662964,22.21350098,I6,188.7337036,0.003
-171.2485962,22.21069336,I6,188.7514038,0.003
-171.230896,22.20788574,I6,188.769104,0.003
-171.2131958,22.20507813,I6,188.7868042,0.003
-171.1953125,22.20251465,I6,188.8046875,0.003
-171.1776123,22.20007324,I6,188.8223877,0.002
-171.1599121,22.19750977,I6,188.8400879,0.003
-171.1422119,22.19512939,I6,188.8577881,0.002
-171.1243896,22.19287109,I6,188.8756104,0.002
-171.1066284,22.19067383,I6,188.8933716,0.002
-171.0888062,22.18847656,I6,188.9111938,0.002
-171.0709839,22.18652344,I6,188.9290161,0.002
-171.0531006,22.18450928,I6,188.9468994,0.002
-171.0352783,22.18267822,I6,188.9647217,0.002
-171.0175171,22.1809082,I6,188.9824829,0.002
-170.9995117,22.17907715,I6,189.0004883,0.002
-170.9818115,22.17749023,I6,189.0181885,0.002
-170.9639282,22.17590332,I6,189.0360718,0.002
-170.9459839,22.17449951,I6,189.0540161,0.001
-170.9281006,22.1730957,I6,189.0718994,0.001
-170.9102783,22.17169189,I6,189.0897217,0.001
-170.892395,22.17047119,I6,189.107605,0.001
-170.8743896,22.16931152,I6,189.1256104,0.001
-170.8565063,22.16827393,I6,189.1434937,0.001
-170.838623,22.16729736,I6,189.161377,0.001
-170.8206787,22.1663208,I6,189.1793213,0.001
-170.8027954,22.16552734,I6,189.1972046,0.001
-170.78479,22.16491699,I6,189.21521,0.001
-170.7669067,22.16412354,I6,189.2330933,0.001
-170.7490234,22.16351318,I6,189.2509766,0.001
-170.7310791,22.16308594,I6,189.2689209,0.000
-170.7130127,22.16271973,I6,189.2869873,0.000
-170.6951904,22.16229248,I6,189.3048096,0.000
-170.6771851,22.16210937,I6,189.3228149,0.000
-170.6593018,22.16192627,I6,189.3406982,0.000
-170.6412964,22.16168213,I6,189.3587036,0.000
-170.6293945,22.16168213,I6,189.3706055,0.000
-170.6231079,22.16168213,I6,189.3768921,0.000
-170.6052246,22.16168213,I6,189.3947754,0.000
-170.5872803,22.16192627,I6,189.4127197,0.000
-170.5692749,22.16229248,I6,189.4307251,0.000
-170.5513916,22.16247559,I6,189.4486084,0.000
-170.5333862,22.16290283,I6,189.4666138,0.000
-170.5155029,22.16333008,I6,189.4844971,0.000
-170.4974976,22.16387939,I6,189.5025024,-0.001
-170.4796143,22.16448975,I6,189.5203857,-0.001
-170.4616089,22.1652832,I6,189.5383911,-0.001
-170.4437866,22.16607666,I6,189.5562134,-0.001
-170.4257813,22.16687012,I6,189.5742187,-0.001
-170.4078979,22.16790772,I6,189.5921021,-0.001
-170.3900146,22.16888428,I6,189.6099854,-0.001
-170.3720093,22.17010498,I6,189.6279907,-0.001
-170.354187,22.17132568,I6,189.645813,-0.001
-170.3363037,22.17248535,I6,189.6636963,-0.001
-170.3184204,22.17388916,I6,189.6815796,-0.001
-170.3004761,22.17547607,I6,189.6995239,-0.002
-170.2827148,22.17687988,I6,189.7172852,-0.001
-170.2647095,22.17852783,I6,189.7352905,-0.002
-170.2468872,22.18029785,I6,189.7531128,-0.002
-170.229126,22.18188477,I6,189.770874,-0.002
-170.2113037,22.18389893,I6,189.7886963,-0.002
-170.1934814,22.18572998,I6,189.8065186,-0.002
-170.1755981,22.18768311,I6,189.8244019,-0.002
-170.1577759,22.18988037,I6,189.8422241,-0.002
-170.1400146,22.19207764,I6,189.8599854,-0.002
-170.1221924,22.1942749,I6,189.8778076,-0.002
-170.1044922,22.19671631,I6,189.8955078,-0.002
-170.0866089,22.19909668,I6,189.9133911,-0.002
-170.0689087,22.20172119,I6,189.9310913,-0.003
-170.0512085,22.20428467,I6,189.9487915,-0.003
-170.0335083,22.20690918,I6,189.9664917,-0.003
-170.0158081,22.20947266,I6,189.9841919,-0.003
-170.0064087,22.21112061,I6,189.9935913,-0.002
-169.9923096,22.20251465,I6,190.0076904,0.009
-169.9771118,22.19348145,I6,190.0228882,0.009
-169.9619751,22.18450928,I6,190.0380249,0.009
-169.9468994,22.17547607,I6,190.0531006,0.009
-169.9315796,22.16668701,I6,190.0684204,0.009
-169.9163818,22.15789795,I6,190.0836182,0.009
-169.901001,22.14929199,I6,190.098999,0.009
-169.8856812,22.14050293,I6,190.1143188,0.009
-169.8703003,22.13208008,I6,190.1296997,0.008
-169.8547974,22.12347412,I6,190.1452026,0.009
-169.8392944,22.1151123,I6,190.1607056,0.008
-169.8237915,22.10668945,I6,190.1762085,0.008
-169.8082275,22.09851074,I6,190.1917725,0.008
-169.7926025,22.090271,I6,190.2073975,0.008
-169.7769165,22.08209228,I6,190.2230835,0.008
-169.7611084,22.07409668,I6,190.2388916,0.008
-169.7454224,22.06610107,I6,190.2545776,0.008
-169.7296753,22.05810547,I6,190.2703247,0.008
-169.7138062,22.05029297,I6,190.2861938,0.008
-169.697876,22.04248047,I6,190.302124,0.008
-169.6820068,22.034729,I6,190.3179932,0.008
-169.6660767,22.02709961,I6,190.3339233,0.008
-169.6500854,22.01947021,I6,190.3499146,0.008
-169.6340942,22.01208496,I6,190.3659058,0.007
-169.617981,22.00469971,I6,190.382019,0.007
-169.6019287,21.99731445,I6,190.3980713,0.007
-169.5856934,21.99011231,I6,190.4143066,0.007
-169.5695801,21.98291016,I6,190.4304199,0.007
-169.5534058,21.97570801,I6,190.4465942,0.007
-169.5371094,21.96868896,I6,190.4628906,0.007
-169.520813,21.96173096,I6,190.479187,0.007
-169.5045166,21.95489502,I6,190.4954834,0.007
-169.4880981,21.94812012,I6,190.5119019,0.007
-169.4716797,21.94128418,I6,190.5283203,0.007
-169.4553223,21.93469238,I6,190.5446777,0.007
-169.4389038,21.92810059,I6,190.5610962,0.007
-169.4223022,21.92150879,I6,190.5776978,0.007
-169.4058838,21.9151001,I6,190.5941162,0.006
-169.3892822,21.90869141,I6,190.6107178,0.006
-169.3726807,21.90228271,I6,190.6273193,0.006
-169.3560791,21.89611816,I6,190.6439209,0.006
-169.3394165,21.89007568,I6,190.6605835,0.006
-169.3226929,21.88391113,I6,190.6773071,0.006
-169.3059082,21.87792969,I6,190.6940918,0.006
-169.2891846,21.87188721,I6,190.7108154,0.006
-169.2723999,21.86608887,I6,190.7276001,0.006
-169.2556763,21.86047363,I6,190.7443237,0.006
-169.2387085,21.85467529,I6,190.7612915,0.006
-169.2219849,21.84912109,I6,190.7780151,0.006
-169.2161865,21.84649658,I6,190.7838135,0.003
-169.204895,21.83172607,I6,190.795105,0.015
-169.2022095,21.82849121,I6,190.7977905,0.003
-169.2005005,21.82592773,I6,190.7994995,0.003
-169.1906128,21.81207275,I6,190.8093872,0.014
-169.1807251,21.7980957,I6,190.8192749,0.014
-169.1707153,21.78430176,I6,190.8292847,0.014
-169.1605835,21.77050781,I6,190.8394165,0.014
-169.1503906,21.75671387,I6,190.8496094,0.014
-169.1400757,21.74310303,I6,190.8599243,0.014
-169.1298218,21.72930908,I6,190.8701782,0.014
-169.1193848,21.71588135,I6,190.8806152,0.013
-169.1090088,21.7020874,I6,190.8909912,0.014
-169.0983887,21.6887207,I6,190.9016113,0.013
-169.0878296,21.67529297,I6,190.9121704,0.013
-169.0770874,21.66192627,I6,190.9229126,0.013
-169.0664063,21.64849854,I6,190.9335937,0.013
-169.055603,21.6350708,I6,190.944397,0.013
-169.0446777,21.62188721,I6,190.9553223,0.013
-169.0338135,21.60870361,I6,190.9661865,0.013
-169.0227051,21.59552002,I6,190.9772949,0.013
-169.0117188,21.58227539,I6,190.9882812,0.013
-169.0004883,21.5692749,I6,190.9995117,0.013
-168.9916992,21.55908203,I6,191.0083008,0.010
-168.9888916,21.5559082,I6,191.0111084,0.003
-168.9776001,21.54290771,I6,191.0223999,0.013
-168.9661865,21.52990723,I6,191.0338135,0.013
-168.9547119,21.51708984,I6,191.0452881,0.013
-168.9432983,21.50427246,I6,191.0567017,0.013
-168.9317017,21.49151611,I6,191.0682983,0.013
-168.920105,21.47888184,I6,191.079895,0.013
-168.9085083,21.46630859,I6,191.0914917,0.013
-168.8967285,21.45367432,I6,191.1032715,0.013
-168.8848877,21.44110107,I6,191.1151123,0.013
-168.8729858,21.42871094,I6,191.1270142,0.012
-168.861084,21.41607666,I6,191.138916,0.013
-168.848999,21.40393066,I6,191.151001,0.012
-168.8369751,21.39147949,I6,191.1630249,0.012
-168.8248901,21.37927246,I6,191.1751099,0.012
-168.8126831,21.36712646,I6,191.1873169,0.012
-168.800415,21.35491943,I6,191.199585,0.012
-168.7880859,21.34289551,I6,191.2119141,0.012
-168.7756958,21.33068848,I6,191.2243042,0.012
-168.7631836,21.31890869,I6,191.2368164,0.012
-168.7506104,21.30688477,I6,191.2493896,0.012
-168.7380981,21.29510498,I6,191.2619019,0.012
-168.7255249,21.28332519,I6,191.2744751,0.012
-168.7128296,21.27148437,I6,191.2871704,0.012
-168.7000122,21.2598877,I6,191.2999878,0.012
-168.6871948,21.24810791,I6,191.3128052,0.012
-168.6743774,21.23669434,I6,191.3256226,0.011
-168.661499,21.22509766,I6,191.338501,0.012
-168.6484985,21.21368408,I6,191.3515015,0.011
-168.635376,21.20227051,I6,191.364624,0.011
-168.6223145,21.19091797,I6,191.3776855,0.011
-168.6090088,21.1796875,I6,191.3909912,0.011
-168.5958862,21.16851807,I6,191.4041138,0.011
-168.5825806,21.1572876,I6,191.4174194,0.011
-168.5692749,21.14630127,I6,191.4307251,0.011
-168.5559082,21.13531494,I6,191.4440918,0.011
-168.5424194,21.12432861,I6,191.4575806,0.011
-168.5288086,21.11328125,I6,191.4711914,0.011
-168.5153809,21.10247803,I6,191.4846191,0.011
-168.501709,21.0916748,I6,191.498291,0.011
-168.4880981,21.08111572,I6,191.5119019,0.011
-168.4743042,21.0703125,I6,191.5256958,0.011
-168.4605103,21.05987549,I6,191.5394897,0.010
-168.4467163,21.04931641,I6,191.5532837,0.011
-168.4328003,21.03887939,I6,191.5671997,0.010
-168.4188843,21.02850342,I6,191.5811157,0.010
-168.4049072,21.01812744,I6,191.5950928,0.010
-168.3908081,21.00787354,I6,191.6091919,0.010
-168.376709,20.99768066,I6,191.623291,0.010
-168.3624878,20.98748779,I6,191.6375122,0.010
-168.3483276,20.97747803,I6,191.6516724,0.010
-168.3341064,20.96728516,I6,191.6658936,0.010
-168.3197021,20.95751953,I6,191.6802979,0.010
-168.3054199,20.94769287,I6,191.6945801,0.010
-168.2910156,20.93768311,I6,191.7089844,0.010
-168.2764893,20.92810059,I6,191.7235107,0.010
-168.2620239,20.91827393,I6,191.7379761,0.010
-168.2474976,20.90887451,I6,191.7525024,0.009
-168.2327881,20.89929199,I6,191.7672119,0.010
-168.2182007,20.88970947,I6,191.7817993,0.010
-168.2034912,20.88031006,I6,191.7965088,0.009
-168.1887207,20.87109375,I6,191.8112793,0.009
-168.1738892,20.86169434,I6,191.8261108,0.009
-168.1589966,20.85247803,I6,191.8410034,0.009
-168.144104,20.84350586,I6,191.855896,0.009
-168.1292114,20.83447266,I6,191.8707886,0.009
-168.1141968,20.82531738,I6,191.8858032,0.009
-168.0991821,20.81652832,I6,191.9008179,0.009
-168.0841064,20.80767822,I6,191.9158936,0.009
-168.0689087,20.79888916,I6,191.9310913,0.009
-168.0537109,20.7901001,I6,191.9462891,0.009
-168.0385132,20.78149414,I6,191.9614868,0.009
-168.0233765,20.77288818,I6,191.9766235,0.009
-168.0079956,20.76428223,I6,191.9920044,0.009
-167.9926758,20.75592041,I6,192.0073242,0.008
-167.9772949,20.74749756,I6,192.0227051,0.008
-167.9619141,20.73931885,I6,192.0380859,0.008
-167.9464111,20.7310791,I6,192.0535889,0.008
-167.9309082,20.72290039,I6,192.0690918,0.008
-167.9152832,20.71490479,I6,192.0847168,0.008
-167.8997192,20.70690918,I6,192.1002808,0.008
-167.8840942,20.69891357,I6,192.1159058,0.008
-167.8684082,20.69110107,I6,192.1315918,0.008
-167.8527222,20.68328857,I6,192.1472778,0.008
-167.8369751,20.67547607,I6,192.1630249,0.008
-167.821106,20.66790771,I6,192.178894,0.008
-167.8052979,20.66027832,I6,192.1947021,0.008
-167.7894287,20.65289307,I6,192.2105713,0.007
-167.7734985,20.64532471,I6,192.2265015,0.008
-167.7575073,20.63787842,I6,192.2424927,0.007
-167.7415771,20.63067627,I6,192.2584229,0.007
-167.7255859,20.62347412,I6,192.2744141,0.007
-167.7094116,20.61627197,I6,192.2905884,0.007
-167.6934204,20.60931396,I6,192.3065796,0.007
-167.6771851,20.60229492,I6,192.3228149,0.007
-167.6610107,20.59552002,I6,192.3389893,0.007
-167.6448975,20.58868408,I6,192.3551025,0.007
-167.6286011,20.58190918,I6,192.3713989,0.007
-167.6123047,20.57507324,I6,192.3876953,0.007
-167.5960083,20.56848145,I6,192.4039917,0.007
-167.5797119,20.56207275,I6,192.4202881,0.006
-167.5632935,20.55548096,I6,192.4367065,0.007
-167.5469971,20.54907227,I6,192.4530029,0.006
-167.539917,20.54650879,I6,192.460083,0.003
-167.5291748,20.54248047,I6,192.4708252,0.004
-167.5128174,20.53607178,I6,192.4871826,0.006
-167.4962769,20.53009033,I6,192.5037231,0.006
-167.4796753,20.52392578,I6,192.5203247,0.006
-167.4631958,20.5178833,I6,192.5368042,0.006
-167.4465942,20.51190186,I6,192.5534058,0.006
-167.4299927,20.50610352,I6,192.5700073,0.006
-167.413208,20.50030518,I6,192.586792,0.006
-167.3966064,20.49468994,I6,192.6033936,0.006
-167.3798828,20.48907471,I6,192.6201172,0.006
-167.3632202,20.48352051,I6,192.6367798,0.006
-167.3463745,20.47808838,I6,192.6536255,0.005
-167.3295898,20.47271729,I6,192.6704102,0.005
-167.3128052,20.46728516,I6,192.6871948,0.005
-167.2958984,20.46209717,I6,192.7041016,0.005
-167.2791138,20.45690918,I6,192.7208862,0.005
-167.262207,20.4519043,I6,192.737793,0.005
-167.2451782,20.44689941,I6,192.7548218,0.005
-167.2282104,20.44189453,I6,192.7717896,0.005
-167.2113037,20.43707275,I6,192.7886963,0.005
